canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,width,height,annotation_count,out_of_bounds_count,duplicate_coordinate_record_count,estimated_fingerprint_area_px,estimated_fingerprint_area_fraction,annotation_density_per_100k_estimated_fingerprint_px,inside_estimated_fingerprint_mask_count,within_16px_edge_count,within_5pct_edge_count,nearest_neighbor_median_px,otsu_dark_ridge_threshold
R5/2_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/2_right_loop.jpg,Pore ground truth/Ground truth/R5/2_right_loop.tsv,b94e3b2d73216f7bef504507c516c30c792a4843d57c63fb02bbf358237486eb,04e7466977690a46d49b2647e8378b1eba5247ad04221888febc5a5b9c1cfcd0,512,512,516,0,0,261379,0.9970817565917969,197.41448241825088,515,60,95,15.731932071670212,123.0
R5/2_tented_arch,R5,tented_arch,Pore ground truth/Fingerprint Images/R5/2_tented_arch.jpg,Pore ground truth/Ground truth/R5/2_tented_arch.tsv,7197195f3668834f599269028d03edb6833cbfccc2d9a59ecb1b06a199227020,a4aee966722f41f9fe70f2775b49fb5b3f1c221938ca5cecb217f6c91369c5b8,512,512,362,0,0,260589,0.9940681457519531,138.9160709009206,362,36,70,14.142135623730951,133.0
R5/2_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/2_whorl.jpg,Pore ground truth/Ground truth/R5/2_whorl.tsv,e0171f9279b6044d6769e67230166e20fc5bd87a0d336fa5fbbdda8af63a3ea9,4529ebaa99f6fe88d8d6297a064cc5a522de927ad105b270029a4375f71b61e7,512,512,479,0,0,261054,0.9958419799804688,183.4869413990975,479,53,77,15.524174696260024,135.0
R5/30_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/30_right_loop.jpg,Pore ground truth/Ground truth/R5/30_right_loop.tsv,7c4791c63582b1488573cfec828c1fc439395220ae43798e5e0fe4aa70fba669,2df6ff11da09b1aa743c1f06eb38618ec6c2431b3b71b9a95f2229037100bd3f,512,512,368,0,1,256668,0.9791107177734375,143.37587856686457,368,36,65,13.746957249092624,137.0
R5/30_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/30_whorl.jpg,Pore ground truth/Ground truth/R5/30_whorl.tsv,5689ad40dd756b44f077ed3a2d94d4681d1df3fac6373487dd87ec7ec37d705b,9dcc41674c58a76f62d6f232819029147ac091376bbb66cd63dadb1674df3c43,512,512,425,0,1,254001,0.9689369201660156,167.32217589694528,421,54,79,14.422205101855956,122.0
R5/31_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/31_right_loop.jpg,Pore ground truth/Ground truth/R5/31_right_loop.tsv,af277fa629490809aeff604fc4b292377d87a8a57d14ad7914471505128ece9e,f3af4ef0a392f7ccb13a2eb468083c6a09cfb77cf21bdd29c0d7c2bc29a0a2e0,512,512,378,0,0,257675,0.9829521179199219,146.69641990879987,374,49,75,16.1245154965971,118.0
R5/31_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/31_whorl.jpg,Pore ground truth/Ground truth/R5/31_whorl.tsv,67337eaae9389213f4d091fcc23da65d3d63cd226b98616f0e94709581d87933,c8eba286cc7c662af45bf00d43e97c823a63e143c549464eb8e19850f79fd7b9,512,512,384,0,0,262144,1.0,146.484375,384,54,73,16.703185795666727,114.0
R5/32_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/32_right_loop.jpg,Pore ground truth/Ground truth/R5/32_right_loop.tsv,13d33bee16f3dbb78fa7384b0b6a7319de3d893f26f7b31b6cf4735fed01d2cb,351d3d4ddafe6b9f17668b0a4c1aa7676241b50fa4111f8836cea45cd9d0cc50,512,512,382,0,0,259958,0.9916610717773438,146.9468144854169,380,55,74,14.713144262939771,120.0
R5/32_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/32_whorl.jpg,Pore ground truth/Ground truth/R5/32_whorl.tsv,a86f4c0f268d40989624febd4fa4b94525fc115b9b34fd9ab4991215eede99ad,5eaac0eecd5fd49c0fb59f2faa405952ba5dcb82067bf9ef4132aed2702ee435,512,512,400,0,0,261267,0.9966545104980469,153.1000853532976,400,50,71,16.278820596099706,111.0
R5/33_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/33_right_loop.jpg,Pore ground truth/Ground truth/R5/33_right_loop.tsv,a31b30d876371e8d4e6fc1ef2704416ff5b7c8f0d0b163dd3e0ab1467f9fddc4,fcafb5730a296dda0b2183769d0e15852d1a88876b6f0cf9653ac3d08be75044,512,512,460,0,0,262144,1.0,175.47607421875,460,54,87,15.588325269379276,124.0
R5/33_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/33_whorl.jpg,Pore ground truth/Ground truth/R5/33_whorl.tsv,898fbe438a67e8d8f2010d391846aa27ed6cf3e1cc95ba2ae83d78c1e70e1996,2854dd41f5aa2fc35e73b0879f4b6f8a0d3a071f962fc70989aa487d0ca22136,512,512,365,0,1,260237,0.9927253723144531,140.25676594796283,364,49,72,17.0,144.0
R5/34_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/34_right_loop.jpg,Pore ground truth/Ground truth/R5/34_right_loop.tsv,3c9e8a1dbd02847aeb0c592956837647f05497868586207a8faa423dd54dfbdc,45fd68dfe14afe723a9dabd2441b6d917f783f7289d85ae20303b037880f6374,512,512,358,0,0,262144,1.0,136.566162109375,358,48,68,17.72004514666935,116.0
R5/34_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/34_whorl.jpg,Pore ground truth/Ground truth/R5/34_whorl.tsv,47a4db9c60bde1c8e939a8ba0b5f4b3728f8148b5e4b32d3b389d9aa132c69fb,7f6f0f9cce87cf7b2786dfcefa7d3d653be806fcdc0716c89ea9f0980174539d,512,512,551,0,0,262144,1.0,210.1898193359375,551,62,96,14.866068747318506,115.0
R5/35_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/35_right_loop.jpg,Pore ground truth/Ground truth/R5/35_right_loop.tsv,b7980c71c8bf984dec5bf9a371216166dfac123743a40e18cda70a3d79f4c852,77c2384fe49fcc064f91cb48ff2d89b6ae18d2e686f977b2ff1e3d4031ff70cf,512,512,337,0,1,257383,0.9818382263183594,130.93327842165178,327,44,69,15.811388300841896,124.0
R5/35_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/35_whorl.jpg,Pore ground truth/Ground truth/R5/35_whorl.tsv,bbe9453975e7543e64b818d9dfcb25250a95962007959125def34770de80ac01,f4b38d865fc0b74393d9220de30924cfc212556faa7c8ce54359156f91425a6a,512,512,482,0,1,262144,1.0,183.868408203125,482,65,97,15.572337024036667,107.0
R5/36_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/36_right_loop.jpg,Pore ground truth/Ground truth/R5/36_right_loop.tsv,d33d883938de804c48ad985629e008261f06ca5adaf6afde9a7932c1ace2904d,2af4972fa88055bf22e085612baa85c5111f02330efb8450ef51739e7c901b0c,512,512,379,0,0,261615,0.9979820251464844,144.86936911109837,378,47,74,15.524174696260024,130.0
R5/36_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/36_whorl.jpg,Pore ground truth/Ground truth/R5/36_whorl.tsv,93934b6574066ebaa174ae04f4a3c6da75448269fa67a908e16052520c4fb8ff,5bc717e21e60ca6c9c9b679d8c582ba761b18e014c8fe176d6affc16c00c9c97,512,512,421,0,0,261515,0.9976005554199219,160.98502953941457,421,44,67,15.264337522473747,114.0
R5/37_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/37_right_loop.jpg,Pore ground truth/Ground truth/R5/37_right_loop.tsv,d60cc2453149b7af44976f3524de5d2bbe10f1ef8614243bf974123e4c9a63b7,9c985b6397bcfd33ea3a09ae655cc56b95ce8d1d6dffd4fef7ec53141d8e2f87,512,512,349,0,0,262144,1.0,133.1329345703125,349,52,69,15.0,115.0
R5/37_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/37_whorl.jpg,Pore ground truth/Ground truth/R5/37_whorl.tsv,4ef34db54b19b57275ded210706ffc28ae4b4596a785367db4dc050fb948de36,63711afd1d60716d0b8e9a7e4e746585463b6a989e7af7efe64fb39af550c059,512,512,375,0,2,261780,0.9986114501953125,143.25005730002292,375,50,70,16.278820596099706,132.0
R5/38_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/38_right_loop.jpg,Pore ground truth/Ground truth/R5/38_right_loop.tsv,3b3420211b426dcac5df3db3b205362ebc6c2507246bd1eaab4b2bde4ca39e03,dc2e86aa648bad8c10a77945771e3e12be1ba09e6a4f109478e4b64a50586632,512,512,418,0,0,260269,0.9928474426269531,160.60306836388506,417,50,74,15.280698031626052,114.0
R5/38_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/38_whorl.jpg,Pore ground truth/Ground truth/R5/38_whorl.tsv,4041a9cea9dce7855ae04b7886e3982289ac0c630a28c3d019e29afc607baab0,b6a1b3e284b42fc83832f39d4d1fb9f6f6a35747f8a5c6bf6eb88d4d1936a386,512,512,465,0,0,262144,1.0,177.3834228515625,465,58,89,17.08800749063506,116.0
R5/39_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/39_right_loop.jpg,Pore ground truth/Ground truth/R5/39_right_loop.tsv,993a622e578a3b7260a43196cfb05041e019cdf76295d34458e1fa34dee942d7,753074615b8a9d81ca01455c28b7b8cbd3f71ef9398775f0f36c75a5825bd4c4,512,512,515,0,0,262144,1.0,196.4569091796875,515,68,104,15.556349186104045,108.0
R5/39_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/39_whorl.jpg,Pore ground truth/Ground truth/R5/39_whorl.tsv,149f107006ec3b5b622c2e5b40f041e7f265910ed236e4e6725da48fee1d3c37,edc9893273edad4b1724e7a7f090d6ea42cb8acb9299badaa45270c151f48fd4,512,512,461,0,0,262144,1.0,175.8575439453125,461,55,79,15.811388300841896,110.0
R5/3_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/3_left_loop.jpg,Pore ground truth/Ground truth/R5/3_left_loop.tsv,996f50e6d021756f670380477a1647a618ebbff1b34c139ec6ac974e67ffb6ac,7cfea61bf47bb314f56651e0689b2456196fd540fe73c9a5989601ce0de6384d,512,512,390,0,0,259877,0.9913520812988281,150.07099512461664,388,44,72,14.933034373659254,133.0
R5/3_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/3_plain_arch.jpg,Pore ground truth/Ground truth/R5/3_plain_arch.tsv,cfff75418f885b07902a7ed2c7af0938fccde117c94ec5b3efa7d925526c05b1,c333c1adc056069fe18a1b0bb5f587cff6a90c74c93b38879bf373cc6f4666d0,512,512,460,0,0,261926,0.9991683959960938,175.62212227881156,460,57,87,13.601470508735444,115.0
R5/3_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/3_right_loop.jpg,Pore ground truth/Ground truth/R5/3_right_loop.tsv,a95b5109b67c55ea7b8fc36dca7f2262156e40366d65446f698054c16465e8d6,5b976d3da090bfe5fa5ab49894cf0995f3c254092bc32854f1cadc4fa28744ec,512,512,431,0,1,262144,1.0,164.4134521484375,431,53,78,16.55294535724685,113.0
R5/3_tented_arch,R5,tented_arch,Pore ground truth/Fingerprint Images/R5/3_tented_arch.jpg,Pore ground truth/Ground truth/R5/3_tented_arch.tsv,743796c035e5d969c113996d701f8da60eb8b13546f07b255ea7cf618af31ca0,ed4fe68325928b183fe38b845e1eed07c678fb70b65c1150ae671708f3364bc7,512,512,389,0,1,259589,0.9902534484863281,149.8522664673773,389,49,67,16.15549442140351,145.0
R5/3_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/3_whorl.jpg,Pore ground truth/Ground truth/R5/3_whorl.tsv,8863f6d8e11a6dbfc9392899fb1c69058f9ab9035d2d530732a1726681811fe9,d76ddaa00b9e94d4faa58ad43e1598e16f96c036f96c8762dccdf839cc2f7f7b,512,512,413,0,0,262144,1.0,157.5469970703125,413,55,80,14.7648230602334,114.0
R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,512,512,509,0,0,254421,0.9705390930175781,200.06210179191183,491,62,85,15.811388300841896,125.0
R5/40_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/40_whorl.jpg,Pore ground truth/Ground truth/R5/40_whorl.tsv,9c4922ba9c7e71c9a08bda1df6d0094617ca1d5b6ab18a3b355e94cce9a3a83f,93e19982834ceacc1ed67b24ab0e4f125efa6279c08d1348ff91320e8337f609,512,512,360,0,0,262144,1.0,137.3291015625,360,44,64,15.410616618519189,115.0
R5/41_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/41_right_loop.jpg,Pore ground truth/Ground truth/R5/41_right_loop.tsv,14619cfa9a6238aa2206f33f03211ce152342f2fb9684c80246b9e07cafca0ce,2a427024b09baa39b1cf79461c3dfa22b421e8274644b32f9aad3db01669d3f4,512,512,457,0,0,259718,0.9907455444335938,175.96007977883704,453,55,91,15.811388300841896,112.0
R5/41_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/41_whorl.jpg,Pore ground truth/Ground truth/R5/41_whorl.tsv,d193ab921e1c4f57d5e433ce96befddedaef4b3fae2aea6d0298cd0fdebda240,83cc93bc3d78db8e3397230349cbc575945ce529e380c8a0609bf5d28e00a657,512,512,480,0,0,258026,0.9842910766601562,186.0277646438731,475,54,82,15.556349186104045,122.0
R5/42_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/42_right_loop.jpg,Pore ground truth/Ground truth/R5/42_right_loop.tsv,d666ae6a6e2315a325e8880e8511f2750798409769500d9fd90a6d9566c1740e,b590f0dd4120b0100cd952c37cb29df86e3ab06a0233d2e0d0e42f75f9036381,512,512,427,0,0,261540,0.9976959228515625,163.26374550737935,427,55,76,16.1245154965971,114.0
R5/42_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/42_whorl.jpg,Pore ground truth/Ground truth/R5/42_whorl.tsv,219f264341cb2cb7948610916f54d7e5845255cc05aa017db00960cdc41b060d,8e72213bb26e130fdf397f6f0cd17be7d62f4d05ec801849d10ec4a7c08f6f6d,512,512,416,0,3,253713,0.9678382873535156,163.96479486664063,407,49,78,16.0,120.0
R5/43_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/43_right_loop.jpg,Pore ground truth/Ground truth/R5/43_right_loop.tsv,147da5944da99dacc572c026b41c2b0ad7139919c14f85bc08adaa932fc0b190,b84cb5b6fbdd5d0a1160e49f5110b3b850735a5409b58496ef39da4c411fe8d0,512,512,421,0,0,262144,1.0,160.5987548828125,421,47,76,16.15549442140351,111.0
R5/43_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/43_whorl.jpg,Pore ground truth/Ground truth/R5/43_whorl.tsv,e011dcf1f99feb21bfbd5f25a3b96f6f342cbdcc8ca5db2b59c9b2fe25ab1301,4b48a79889acc0db3b74461e586cda428c3b60bc8580b83d5759fc88de58249c,512,512,310,0,0,261088,0.9959716796875,118.73391346978798,310,36,59,17.0,129.0
R5/44_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/44_right_loop.jpg,Pore ground truth/Ground truth/R5/44_right_loop.tsv,893bda44c5f48434a95892439a918a609d2f74dc42612b36336f3ac4b2f28e0e,9a2e9b9f8981616e3a2d6c554054a8d77d2969fd88fd1ff6029567f9111e5cd3,512,512,501,0,0,259143,0.9885520935058594,193.32955163751288,497,56,90,14.866068747318506,112.0
R5/44_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/44_whorl.jpg,Pore ground truth/Ground truth/R5/44_whorl.tsv,c5b18a28f164be9257cbb7b4e04160f6e6b4f8f5037a8d3c1ddb058aa875c025,513275178cb0dad18a50a4dd58e19ceb7003f74f5f618437035af24f87a524a8,512,512,513,0,1,261938,0.9992141723632812,195.84787239728487,513,61,97,15.0,126.0
R5/45_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/45_right_loop.jpg,Pore ground truth/Ground truth/R5/45_right_loop.tsv,7982401b3f6ca30c07ac77e4f2ef7ce958e6198f944b537fdb8d7cefe3b8f6aa,8594de4064587ba633f46f208b724de04f90f954d1679285cba8063a79b84c65,512,512,396,0,0,260347,0.9931449890136719,152.10469104694886,396,60,82,15.231546211727817,143.0
R5/45_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/45_whorl.jpg,Pore ground truth/Ground truth/R5/45_whorl.tsv,93531aa3002fad520c52c953c128fb49f65b2d0e435ac41c808159e67f6a056a,8842f289d29c216d813cac268aff3dea2267a9c211636f9e9deb2d509094dc0d,512,512,408,0,0,259283,0.9890861511230469,157.35701916438794,405,53,79,15.0,116.0
R5/46_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/46_right_loop.jpg,Pore ground truth/Ground truth/R5/46_right_loop.tsv,ecdca3dc781eab3290971e6f218b6ab479a6ad48da7904fe5f5145c38c692b21,34c290d3758e2c604a3797e1b82e9d618898aa7b28835d7591c3cbae35392ce3,512,512,467,0,0,260358,0.9931869506835938,179.36840811498013,463,54,92,15.231546211727817,120.0
R5/46_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/46_whorl.jpg,Pore ground truth/Ground truth/R5/46_whorl.tsv,facde86188f4e9420550b8598933424fbc99c18743b4b9c530b879f34ad024e4,9a39a16d1067d0b6c1f51fb2ce64bcdc285d043c3fb80f4b6218eea684fdc7f1,512,512,323,0,1,261571,0.9978141784667969,123.4846370583895,323,44,63,17.46424919657298,117.0
R5/47_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/47_right_loop.jpg,Pore ground truth/Ground truth/R5/47_right_loop.tsv,d64544e768169a785ee6f3255625cff29c74b2e178bd867cf860a4e154dcaae8,e933a1821f58881d29da33871afc3fb5673d493bd2cf17792d212ae7d82783a3,512,512,501,0,0,262144,1.0,191.1163330078125,501,54,95,14.317821063276353,112.0
R5/47_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/47_whorl.jpg,Pore ground truth/Ground truth/R5/47_whorl.tsv,5e9b9104b1cb7d9bbafa7d7fa71edfd8633e0fa6d44f653f1c67a30ea0e8da3f,0284e0a0bbd59a124cb57d0881d129f0dba719eeffd24bb68920e855ef876d64,512,512,387,0,1,261911,0.9991111755371094,147.76011698630452,387,54,74,15.231546211727817,116.0
R5/48_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/48_right_loop.jpg,Pore ground truth/Ground truth/R5/48_right_loop.tsv,ed0311aac21db5ef2c1e259db687341c5220161f32ffdc19bf071e7e347ffd65,b23179dd70c9d4d75c8cfc19620ff3d8f770c8bcc115427794a1eb5345543f3c,512,512,377,0,0,261653,0.9981269836425781,144.08395852522233,376,46,74,14.142135623730951,130.0
R5/48_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/48_whorl.jpg,Pore ground truth/Ground truth/R5/48_whorl.tsv,678a72a26689b4874feafaeaded18c3f0ebd0815f8f1c702a7fd417a8fc181f1,c732d4e5a1934ebe8462e1918f2e9514acaab5dd8ad14cc1d8acd7eb169e3ad6,512,512,399,0,0,256369,0.9779701232910156,155.63504167820602,393,59,79,15.811388300841896,128.0
R5/49_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/49_right_loop.jpg,Pore ground truth/Ground truth/R5/49_right_loop.tsv,929be64f0e66a24547f3147cca06ccaf8c7f6e2c85169da65332fa3d12711c88,945e26d562ff46ca5a021fd1251591d9fe8620d799ff9f312902aa201f3fa8b4,512,512,345,0,1,262144,1.0,131.6070556640625,345,42,67,15.524174696260024,114.0
R5/49_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/49_whorl.jpg,Pore ground truth/Ground truth/R5/49_whorl.tsv,56979a89c1454650ebe789404591aeff5b178786c4bd483ce1197e322f96a7b1,8c4095da02e3bbdea2b50bc26dbd99c0daa52d15faf0a67e848cd7532b40bede,512,512,421,0,0,261938,0.9992141723632812,160.7250570745749,421,60,82,15.231546211727817,112.0
R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,512,512,477,0,0,261999,0.9994468688964844,182.06176359451752,477,60,81,17.029386365926403,104.0
R5/4_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/4_plain_arch.jpg,Pore ground truth/Ground truth/R5/4_plain_arch.tsv,2cf22fc83711533a9bb2127630f17e7bff94e5f18bebb6cfc4d64a0af1665c59,28dd2bbc9093b940f9ffd55305ad3f0b3c0ce733251da42fb64775313272964b,512,512,445,0,0,262144,1.0,169.7540283203125,445,49,79,15.524174696260024,127.0
R5/4_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/4_right_loop.jpg,Pore ground truth/Ground truth/R5/4_right_loop.tsv,4cd0017e960ea6fa0e9392664497b7b3a37207a61ff3096f17208c6faa0b4772,e719b04bfc4fd2ab272533a0f0a92b37b8767648c61c30f76f3dba7307ca13ad,512,512,354,0,0,262144,1.0,135.040283203125,354,42,68,15.524174696260024,118.0
R5/4_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/4_whorl.jpg,Pore ground truth/Ground truth/R5/4_whorl.tsv,92ad72f30b69c52506000dfe4eb87d4d09b0bd6155930102c0a6e53ea3ace55e,a3e4e1146c8fca2283a42806e4a37122ed97f1a64bd97121eefcf3640c1095a1,512,512,427,0,0,261890,0.9990310668945312,163.0455534766505,427,63,93,15.811388300841896,134.0
R5/50_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/50_right_loop.jpg,Pore ground truth/Ground truth/R5/50_right_loop.tsv,2cfacdad749bfcc569d5157b56e41b0826bc2102ad1fed00dce490de9765bbca,2a191b3d66da9f0526b3da2a67c698610753e492179d91eab0bc2ca11237ced5,512,512,515,0,0,262144,1.0,196.4569091796875,515,62,98,15.524174696260024,110.0
R5/50_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/50_whorl.jpg,Pore ground truth/Ground truth/R5/50_whorl.tsv,97f4bca6c62c0caf3dd2d4c2900e95bfa26fd3ea0c203e94ee844dd0b25f03b6,a3f615f1e156f04b0b5874ab84de3d41d5e9ffaceed93eb82ac443ce0a1f6525,512,512,330,0,0,261903,0.9990806579589844,126.00084764206596,330,42,64,14.866068747318506,119.0
R5/51_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/51_right_loop.jpg,Pore ground truth/Ground truth/R5/51_right_loop.tsv,f97ec682b3ef1304ada7975d9568095251974113db6362c2ad4a60ade733dcd7,735627cc3c7352eb8ecb8a339972a6a3bd5b380d627ad1e963c601ba5c149c0f,512,512,497,0,0,261938,0.9992141723632812,189.73955668898748,497,62,84,16.1245154965971,114.0
R5/51_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/51_whorl.jpg,Pore ground truth/Ground truth/R5/51_whorl.tsv,55001d10741ae03ec9701999d6513267a8cfb2c86396e17f42d86f318ac6e77a,e4acce27fcd1fa4dbef5c34242b3a8966c972d4f5624feede4ccefb80c87149f,512,512,412,0,1,257119,0.9808311462402344,160.23708866322596,408,51,73,14.317821063276353,130.0
R5/52_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/52_right_loop.jpg,Pore ground truth/Ground truth/R5/52_right_loop.tsv,6c0d7e168d447f02e7840f14ade2f68426f1a07241912b7268fc3647155a3a40,9c6a2f0a9f66c03358bc768951e90c108430cdcd7e45f237bd1a3635fe2f522b,512,512,429,0,0,261915,0.9991264343261719,163.79359715938375,429,60,89,17.08800749063506,109.0
R5/52_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/52_whorl.jpg,Pore ground truth/Ground truth/R5/52_whorl.tsv,7ae5a83a297f62d0984b3554ceedaa9c216b857cf782e77325de78c9fe1724b0,0a2f034c5821538be53c980215f25d59843d5bd6e277109870f4be1761834364,512,512,449,0,0,262144,1.0,171.2799072265625,449,60,73,15.264337522473747,113.0
R5/53_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/53_right_loop.jpg,Pore ground truth/Ground truth/R5/53_right_loop.tsv,756e1666febe82b7f23ac1d14f6529f204040cd9be89bcecaf381101d59a85a6,5f289ca1810dfc1b6796d1f5ca9b8b2ce2d4a5c96c6ea962abaf060120796e9a,512,512,497,0,0,260833,0.9949989318847656,190.54337449632524,495,72,106,14.317821063276353,121.0
R5/53_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/53_whorl.jpg,Pore ground truth/Ground truth/R5/53_whorl.tsv,c41c735af834aa9033570057a8c7e94b0b17465f570eb341c0e7ad292c762c0a,360d9b7173b2f8619a0a8156fb95b42347e2737489f8dfb844b53c49ecbd071c,512,512,479,0,2,261127,0.9961204528808594,183.4356462564193,479,63,92,14.142135623730951,129.0
R5/54_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/54_right_loop.jpg,Pore ground truth/Ground truth/R5/54_right_loop.tsv,9a1bca1f55e403dcbaea002d5687e30d165fa9a8a83a2a6c4d2c73b4cfa6bcd7,78d8f37d9697ecae35485ab05ddf122db6dbbd69724ec1eacf3dcb46e82eeb58,512,512,417,0,0,262001,0.9994544982910156,159.15969786374862,417,51,72,16.1245154965971,137.0
R5/54_whorl,R5,whorl,Pore ground truth/Fingerprint Images/R5/54_whorl.jpg,Pore ground truth/Ground truth/R5/54_whorl.tsv,a1cd6f143855b4c00938fee6de2b765c0a657576d5aab1a6614249a6df0ff35c,0f702cff38ae6bd66f1bdfad5a8d5f7c349e748dd3425083fa197eae2ae27b35,512,512,497,0,1,259896,0.991424560546875,191.2303382891618,494,58,84,15.264337522473747,138.0
R5/55_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/55_right_loop.jpg,Pore ground truth/Ground truth/R5/55_right_loop.tsv,64cb161dbf6e16dd6af8fcdd3adf98036d6fd48bb0443e084e0a4f05921b5640,479edd4e58e3830b96c9806146e8c0166e41803b6108426896f13264f5c5d8de,512,512,416,0,0,257133,0.9808845520019531,161.78397949699183,411,58,88,15.524174696260024,119.0
